Asset ID,Timestamp,X,Y
A6,2025-05-22 15:45:00,212.78,236.25
A6,2025-05-22 15:50:00,71.48,85.89
A6,2025-05-22 15:55:00,71.48,85.89
A6,2025-05-22 16:00:00,295.2,204.69
A6,2025-05-22 16:05:00,68.47,84.89
A6,2025-05-22 16:10:00,66.27,84.17
A6,2025-05-22 16:15:00,65.85,83.28
A6,2025-05-22 16:20:00,65.85,83.28
A6,2025-05-22 16:25:00,65.5,81.2
A6,2025-05-22 16:30:00,63.13,83.21
A6,2025-05-22 16:35:00,63.13,83.21
A6,2025-05-22 16:40:00,63.11,85.08
A6,2025-05-22 16:45:00,64.8,86.35
A6,2025-05-22 16:50:00,62.27,84.42
A6,2025-05-22 16:55:00,62.27,84.42
A6,2025-05-22 17:00:00,62.27,84.42
A6,2025-05-22 17:05:00,61.6,89.02
A6,2025-05-22 17:10:00,72.58,80.5
A6,2025-05-22 17:15:00,73.79,78.96
